MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
50,4.0,0.0,18837,1.0,1.0,0.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,0.0,6,5,1978,1978,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,2.0,2.0,4.0,2.0,0.0,687.0,3.0,46.0,491.0,1224.0,1.0,4.0,1.0,5.0,1287,604,0,1891,0.0,1.0,3,0,3,1,4.0,7,7.0,1,5.0,1.0,1978.0,2.0,2.0,678.0,5.0,5.0,2.0,0,69,0,0,0,0,3.0,4.0,1.0,0,4,2010,9.0,4.0
60,4.0,80.0,9600,1.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,5.0,6,6,1971,1971,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,0.0,329.0,6.0,0.0,386.0,715.0,1.0,4.0,1.0,5.0,930,715,0,1645,0.0,0.0,1,2,4,1,4.0,7,7.0,0,3.0,1.0,1971.0,2.0,2.0,441.0,5.0,5.0,2.0,0,78,0,0,0,0,3.0,1.0,1.0,0,6,2010,9.0,4.0
20,4.0,80.0,9600,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5,5,1966,1966,3.0,1.0,13.0,14.0,1.0,172.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,698.0,6.0,0.0,534.0,1232.0,1.0,4.0,1.0,5.0,1232,0,0,1232,1.0,0.0,1,1,3,1,4.0,6,7.0,0,3.0,1.0,1966.0,2.0,2.0,490.0,5.0,5.0,2.0,0,224,0,0,0,0,3.0,4.0,1.0,0,4,2010,9.0,4.0
20,4.0,90.0,9900,1.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,5,5,1966,1966,3.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,1059.0,6.0,0.0,150.0,1209.0,1.0,2.0,1.0,5.0,1209,0,0,1209,1.0,0.0,1,0,3,1,4.0,6,7.0,0,3.0,1.0,1966.0,2.0,2.0,504.0,5.0,5.0,2.0,0,0,120,0,0,0,3.0,4.0,1.0,0,4,2010,3.0,4.0
20,4.0,88.0,9680,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5,6,1967,1967,1.0,1.0,14.0,11.0,1.0,268.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,1010.0,6.0,0.0,500.0,1510.0,1.0,0.0,1.0,5.0,1510,0,0,1510,1.0,0.0,2,0,3,1,2.0,6,7.0,0,3.0,1.0,1967.0,2.0,2.0,517.0,5.0,5.0,2.0,0,40,0,0,204,0,3.0,0.0,1.0,0,4,2010,9.0,4.0
80,4.0,0.0,10600,1.0,2.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,7.0,6,5,1964,1964,1.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,533.0,533.0,1.0,4.0,1.0,5.0,1131,644,0,1775,0.0,0.0,2,0,3,1,4.0,8,7.0,0,3.0,1.0,1964.0,3.0,2.0,480.0,5.0,5.0,2.0,0,172,0,0,0,0,3.0,4.0,1.0,0,5,2010,0.0,3.0
90,4.0,98.0,13260,1.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,2.0,2.0,5,6,1962,2001,3.0,1.0,6.0,6.0,1.0,144.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,1500.0,6.0,0.0,228.0,1728.0,1.0,4.0,1.0,5.0,1728,0,0,1728,2.0,0.0,2,0,6,2,4.0,10,7.0,0,3.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,1,2010,8.0,0.0
50,4.0,68.0,9724,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,0.0,5,7,1952,2002,1.0,1.0,8.0,8.0,1.0,265.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,670.0,6.0,0.0,470.0,1140.0,1.0,2.0,1.0,5.0,1929,532,0,2461,0.0,0.0,2,0,3,1,4.0,7,3.0,2,2.0,5.0,1994.0,3.0,2.0,400.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,1.0,1.0,0,3,2010,9.0,4.0
50,4.0,120.0,17360,1.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,6,6,1949,1950,1.0,1.0,8.0,8.0,3.0,340.0,3.0,2.0,1.0,4.0,4.0,4.0,5.0,300.0,6.0,0.0,482.0,782.0,1.0,4.0,1.0,5.0,1019,537,0,1556,0.0,0.0,2,0,3,1,4.0,6,7.0,1,2.0,1.0,1949.0,3.0,2.0,470.0,5.0,5.0,2.0,0,0,150,0,0,0,3.0,4.0,1.0,0,1,2010,9.0,4.0
85,4.0,75.0,11380,1.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,6.0,6,8,1966,2008,1.0,1.0,6.0,6.0,1.0,216.0,3.0,4.0,1.0,4.0,4.0,1.0,2.0,944.0,6.0,0.0,136.0,1080.0,1.0,2.0,1.0,5.0,1128,0,0,1128,1.0,0.0,1,0,2,1,2.0,5,7.0,1,2.0,1.0,1966.0,3.0,1.0,315.0,5.0,5.0,2.0,238,0,0,0,0,0,3.0,4.0,3.0,1500,1,2010,9.0,4.0
90,4.0,70.0,8267,1.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,1.0,2.0,2.0,2.0,5,5,1958,1958,1.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,1604.0,1604.0,1.0,4.0,1.0,5.0,1604,0,0,1604,0.0,0.0,2,0,4,2,4.0,8,7.0,0,3.0,1.0,1958.0,3.0,2.0,576.0,5.0,5.0,2.0,42,0,0,0,0,0,3.0,4.0,1.0,0,3,2010,9.0,4.0
20,4.0,70.0,8197,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,7,5,2003,2009,1.0,1.0,13.0,14.0,1.0,506.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1188.0,6.0,0.0,292.0,1480.0,1.0,0.0,1.0,5.0,1480,0,0,1480,1.0,0.0,2,0,3,1,2.0,7,7.0,0,3.0,1.0,2003.0,2.0,2.0,620.0,5.0,5.0,2.0,252,73,0,0,0,0,3.0,2.0,3.0,300,2,2010,9.0,4.0
20,4.0,0.0,8050,1.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5,5,1959,1959,3.0,1.0,8.0,8.0,1.0,150.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,856.0,5.0,162.0,125.0,1143.0,1.0,4.0,1.0,5.0,1143,0,0,1143,1.0,0.0,1,0,3,1,4.0,6,7.0,0,3.0,1.0,1959.0,2.0,1.0,308.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,0.0,1.0,0,5,2010,9.0,4.0
20,4.0,87.0,10725,1.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5,5,1959,1959,3.0,1.0,8.0,8.0,1.0,91.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,936.0,6.0,0.0,270.0,1206.0,1.0,1.0,1.0,5.0,1206,0,0,1206,0.0,0.0,1,0,3,1,4.0,6,7.0,0,3.0,1.0,1959.0,2.0,1.0,312.0,5.0,5.0,2.0,0,21,0,0,0,0,3.0,4.0,1.0,0,5,2010,9.0,4.0
20,4.0,80.0,10032,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6,5,1959,1959,1.0,1.0,14.0,15.0,3.0,432.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,734.0,6.0,0.0,510.0,1244.0,1.0,0.0,1.0,5.0,1580,0,0,1580,1.0,0.0,1,1,3,1,4.0,6,7.0,2,2.0,1.0,1956.0,3.0,2.0,440.0,5.0,5.0,2.0,0,28,0,0,160,0,3.0,1.0,1.0,0,6,2010,9.0,4.0
50,4.0,60.0,8382,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,0.0,4,5,1956,1956,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,832.0,832.0,1.0,4.0,1.0,0.0,832,505,0,1337,0.0,0.0,1,0,3,1,4.0,5,7.0,0,3.0,1.0,1956.0,3.0,1.0,263.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,2,2010,9.0,4.0
20,4.0,60.0,10950,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5,7,1952,1952,1.0,1.0,15.0,16.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,339.0,6.0,0.0,525.0,864.0,1.0,4.0,1.0,5.0,1064,0,0,1064,0.0,1.0,1,0,2,1,1.0,4,7.0,0,3.0,5.0,1952.0,3.0,1.0,318.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,5,2010,9.0,4.0
20,4.0,119.0,10895,1.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,5,6,1955,1955,1.0,1.0,8.0,8.0,2.0,0.0,3.0,2.0,1.0,4.0,4.0,4.0,5.0,648.0,6.0,0.0,324.0,972.0,1.0,4.0,1.0,5.0,972,0,0,972,0.0,0.0,1,0,3,1,4.0,5,7.0,0,3.0,1.0,1955.0,3.0,1.0,305.0,5.0,5.0,2.0,0,0,205,0,0,0,3.0,1.0,1.0,0,6,2010,9.0,4.0
190,4.0,70.0,13587,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,1.0,2.0,5,5,1958,1958,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,0.0,5.0,532.0,6.0,0.0,456.0,988.0,1.0,4.0,1.0,5.0,988,0,0,988,1.0,0.0,1,0,2,1,4.0,5,7.0,0,3.0,1.0,1958.0,3.0,1.0,264.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,4,2010,9.0,0.0
30,4.0,65.0,7898,1.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,4,7,1920,1994,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,576.0,576.0,1.0,2.0,1.0,5.0,985,0,0,985,0.0,1.0,1,0,2,1,4.0,4,7.0,0,3.0,5.0,1989.0,3.0,2.0,676.0,5.0,5.0,0.0,0,0,0,0,0,0,3.0,4.0,1.0,0,4,2010,9.0,4.0
50,4.0,60.0,8064,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,0.0,2.0,0.0,0.0,6,8,1948,2004,1.0,1.0,15.0,16.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,0.0,481.0,5.0,174.0,161.0,816.0,1.0,4.0,1.0,5.0,816,408,0,1224,1.0,0.0,1,0,3,1,4.0,5,7.0,0,3.0,5.0,1950.0,3.0,1.0,280.0,5.0,5.0,2.0,414,0,0,0,0,0,3.0,1.0,1.0,0,5,2010,9.0,4.0
20,4.0,81.0,7635,1.0,1.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,5,6,1960,1960,1.0,1.0,3.0,15.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,588.0,3.0,350.0,237.0,1175.0,1.0,0.0,1.0,5.0,1175,0,0,1175,0.0,0.0,1,1,3,1,4.0,6,7.0,0,3.0,5.0,1960.0,2.0,2.0,484.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,6,2010,9.0,4.0
20,4.0,80.0,9760,1.0,1.0,3.0,3.0,0.0,4.0,1.0,12.0,2.0,2.0,0.0,2.0,6,7,1963,1984,3.0,1.0,14.0,15.0,1.0,218.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,717.0,3.0,263.0,415.0,1395.0,1.0,4.0,1.0,5.0,1395,0,0,1395,1.0,0.0,1,0,2,1,4.0,7,2.0,1,5.0,1.0,1963.0,2.0,2.0,440.0,5.0,5.0,2.0,657,0,113,0,240,0,3.0,4.0,1.0,0,5,2010,9.0,4.0
50,5.0,60.0,4800,1.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,4,5,1900,1954,3.0,1.0,14.0,15.0,1.0,771.0,3.0,4.0,2.0,4.0,4.0,4.0,0.0,48.0,6.0,0.0,661.0,709.0,1.0,4.0,1.0,5.0,1157,687,0,1844,1.0,0.0,1,0,3,1,4.0,9,3.0,2,2.0,2.0,1900.0,3.0,1.0,240.0,5.0,5.0,2.0,84,0,0,0,0,0,3.0,4.0,1.0,0,1,2010,0.0,0.0
30,5.0,56.0,4485,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,0.0,2.0,0.0,2.0,5,7,1920,1950,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,579.0,6.0,0.0,357.0,936.0,1.0,4.0,1.0,5.0,936,0,0,936,1.0,0.0,1,0,2,1,4.0,5,7.0,1,2.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,51,0,135,0,0,0,3.0,2.0,1.0,0,5,2010,9.0,4.0
20,5.0,69.0,5805,1.0,0.0,3.0,0.0,0.0,4.0,1.0,17.0,2.0,2.0,0.0,2.0,5,7,1957,1957,3.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,2.0,1.0,274.0,5.0,1073.0,0.0,1347.0,1.0,2.0,1.0,5.0,1347,0,0,1347,1.0,1.0,1,0,3,1,2.0,6,7.0,0,3.0,5.0,1957.0,3.0,2.0,551.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,6,2010,9.0,4.0
45,5.0,50.0,6900,1.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,6,7,1938,2000,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,2.0,2.0,4.0,4.0,6.0,0.0,6.0,0.0,827.0,827.0,1.0,2.0,1.0,5.0,827,424,0,1251,0.0,0.0,1,0,3,1,1.0,6,7.0,0,3.0,5.0,1938.0,3.0,1.0,240.0,1.0,5.0,0.0,0,0,0,0,0,0,3.0,4.0,1.0,0,1,2010,9.0,4.0
50,5.0,69.0,11851,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,0.0,2.0,0.0,0.0,5,7,1948,2009,1.0,1.0,13.0,14.0,2.0,0.0,3.0,2.0,0.0,4.0,4.0,4.0,1.0,780.0,6.0,0.0,247.0,1027.0,1.0,0.0,1.0,5.0,1027,606,0,1633,0.0,0.0,1,0,3,1,2.0,7,7.0,1,2.0,5.0,1948.0,3.0,1.0,240.0,5.0,5.0,2.0,0,100,126,0,0,0,3.0,4.0,1.0,0,6,2010,9.0,4.0
50,5.0,0.0,8239,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,0.0,2.0,0.0,0.0,5,6,1920,1962,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,5.0,176.0,6.0,0.0,832.0,1008.0,1.0,4.0,1.0,5.0,1060,185,0,1245,0.0,0.0,1,0,3,1,4.0,6,7.0,0,3.0,5.0,1962.0,3.0,1.0,315.0,5.0,5.0,2.0,0,0,334,0,0,0,3.0,4.0,1.0,0,3,2010,9.0,4.0
30,5.0,68.0,9656,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,2,2,1923,1970,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0,6.0,0.0,6.0,0.0,678.0,678.0,1.0,4.0,0.0,5.0,832,0,0,832,0.0,0.0,1,0,2,1,4.0,5,7.0,1,2.0,5.0,1928.0,3.0,2.0,780.0,1.0,1.0,0.0,0,0,0,0,0,0,3.0,4.0,1.0,0,6,2010,9.0,0.0
70,5.0,60.0,9600,1.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,5.0,8,9,1900,2003,1.0,1.0,14.0,15.0,2.0,0.0,2.0,2.0,0.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,930.0,930.0,2.0,4.0,0.0,5.0,930,636,0,1566,0.0,0.0,2,0,3,1,2.0,7,7.0,0,3.0,5.0,1930.0,3.0,1.0,288.0,5.0,5.0,2.0,54,228,246,0,0,0,3.0,4.0,1.0,0,4,2010,9.0,0.0
70,5.0,50.0,9000,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,8,9,1890,2002,1.0,1.0,14.0,15.0,2.0,0.0,2.0,2.0,4.0,1.0,0.0,4.0,6.0,0.0,6.0,0.0,346.0,346.0,1.0,0.0,1.0,5.0,1157,1111,0,2268,0.0,0.0,3,0,3,1,2.0,7,7.0,0,3.0,5.0,2003.0,3.0,2.0,624.0,5.0,5.0,0.0,0,108,0,0,0,0,3.0,4.0,1.0,0,4,2010,9.0,4.0
190,5.0,100.0,9045,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,1.0,5.0,5,3,1910,1950,1.0,1.0,8.0,8.0,2.0,0.0,3.0,1.0,0.0,4.0,4.0,2.0,6.0,0.0,6.0,0.0,840.0,840.0,3.0,1.0,0.0,1.0,1128,1128,0,2256,0.0,0.0,2,0,4,2,1.0,12,7.0,0,3.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0,18,18,0,0,0,3.0,4.0,1.0,0,6,2010,9.0,0.0
70,5.0,60.0,10560,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,6,7,1922,1994,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,1.0,1.0,4.0,4.0,5.0,283.0,6.0,0.0,455.0,738.0,1.0,0.0,1.0,5.0,868,602,0,1470,0.0,0.0,1,1,2,1,4.0,6,2.0,0,3.0,5.0,1970.0,3.0,2.0,624.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,6,2010,9.0,4.0
50,5.0,53.0,5830,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,5,6,1950,1997,1.0,1.0,8.0,8.0,2.0,0.0,3.0,2.0,1.0,4.0,4.0,4.0,5.0,788.0,6.0,0.0,200.0,988.0,1.0,0.0,1.0,5.0,1030,582,0,1612,0.0,0.0,1,1,3,1,4.0,7,7.0,0,3.0,5.0,1950.0,3.0,1.0,363.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,2.0,1.0,0,3,2010,9.0,4.0
75,4.0,0.0,7793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,4.0,7,7,1922,2005,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,0.0,2.0,4.0,4.0,1.0,474.0,6.0,0.0,634.0,1108.0,1.0,4.0,0.0,0.0,1160,908,0,2068,0.0,0.0,1,1,3,1,2.0,8,7.0,1,2.0,5.0,1928.0,3.0,1.0,315.0,5.0,5.0,2.0,0,0,60,0,0,0,3.0,4.0,1.0,0,5,2010,9.0,4.0
30,5.0,50.0,5000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,2.0,4,7,1925,1950,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,5.0,188.0,6.0,0.0,577.0,765.0,1.0,4.0,0.0,1.0,765,0,0,765,1.0,0.0,1,0,2,1,2.0,4,7.0,0,3.0,5.0,1926.0,3.0,1.0,200.0,1.0,5.0,1.0,135,0,41,0,0,0,3.0,2.0,1.0,0,4,2010,9.0,4.0
50,5.0,50.0,6000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6,7,1939,1950,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,4.0,1.0,4.0,1.0,452.0,3.0,12.0,144.0,608.0,1.0,4.0,1.0,5.0,608,524,0,1132,1.0,0.0,1,0,2,1,4.0,5,7.0,0,3.0,5.0,1939.0,3.0,1.0,240.0,5.0,5.0,2.0,0,0,128,0,0,0,3.0,2.0,1.0,0,4,2010,9.0,0.0
50,5.0,50.0,6000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6,6,1940,1950,1.0,1.0,8.0,8.0,2.0,0.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,264.0,6.0,0.0,308.0,572.0,1.0,0.0,1.0,0.0,848,348,0,1196,0.0,1.0,1,1,3,1,4.0,6,7.0,2,2.0,5.0,1973.0,3.0,2.0,576.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,3,2010,9.0,4.0
50,5.0,53.0,6360,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,5,6,1942,1950,1.0,1.0,8.0,8.0,3.0,300.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,360.0,3.0,159.0,316.0,835.0,1.0,4.0,1.0,0.0,955,498,0,1453,0.0,0.0,1,1,3,1,2.0,7,3.0,2,1.0,5.0,1942.0,3.0,1.0,240.0,5.0,5.0,2.0,0,0,35,0,148,0,3.0,4.0,1.0,0,3,2010,9.0,4.0
50,5.0,50.0,6000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6,7,1948,1950,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,300.0,6.0,0.0,480.0,780.0,1.0,4.0,1.0,5.0,780,636,0,1416,0.0,0.0,1,1,3,1,4.0,6,7.0,0,3.0,5.0,1948.0,3.0,1.0,312.0,5.0,5.0,1.0,221,0,48,0,0,0,3.0,4.0,1.0,0,3,2010,9.0,4.0
50,5.0,52.0,6240,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,5,7,1936,1980,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,1.0,4.0,0.0,4.0,5.0,276.0,6.0,0.0,252.0,528.0,1.0,2.0,1.0,5.0,548,492,0,1040,0.0,0.0,1,0,2,1,4.0,5,7.0,0,3.0,5.0,1979.0,0.0,2.0,624.0,5.0,5.0,1.0,306,0,32,0,0,0,3.0,4.0,1.0,0,5,2010,9.0,4.0
50,5.0,52.0,6240,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,5,5,1930,1950,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,3.0,448.0,6.0,0.0,480.0,928.0,1.0,4.0,1.0,1.0,928,608,0,1536,0.0,0.0,2,0,4,1,4.0,7,7.0,1,2.0,5.0,1930.0,3.0,2.0,480.0,5.0,5.0,2.0,0,10,0,0,0,0,3.0,2.0,1.0,0,3,2010,9.0,4.0
30,5.0,51.0,6120,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,0.0,2.0,0.0,2.0,6,5,1923,1950,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,0.0,1.0,0.0,4.0,0.0,960.0,6.0,0.0,164.0,1124.0,1.0,4.0,1.0,5.0,1068,0,0,1068,1.0,0.0,1,0,2,1,4.0,5,7.0,1,2.0,5.0,1923.0,3.0,1.0,288.0,5.0,5.0,2.0,0,0,128,0,0,0,3.0,4.0,1.0,0,3,2010,9.0,4.0
50,5.0,57.0,8094,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,0.0,4,5,1915,1950,1.0,1.0,8.0,8.0,2.0,0.0,3.0,1.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,888.0,888.0,1.0,0.0,1.0,5.0,888,1074,0,1962,0.0,0.0,1,1,4,1,4.0,9,7.0,1,5.0,5.0,1915.0,3.0,2.0,572.0,5.0,5.0,2.0,160,0,364,0,0,0,3.0,0.0,1.0,0,6,2010,9.0,4.0
70,5.0,60.0,12900,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,6,8,1912,2009,1.0,1.0,14.0,15.0,2.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,780.0,780.0,1.0,0.0,1.0,5.0,780,780,0,1560,0.0,0.0,1,1,3,1,2.0,7,7.0,0,3.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,344,0,0,0,168,0,3.0,4.0,1.0,0,5,2010,9.0,4.0
70,5.0,52.0,3068,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,6,8,1920,1993,1.0,1.0,13.0,14.0,2.0,0.0,3.0,2.0,0.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,662.0,662.0,1.0,0.0,1.0,5.0,662,662,0,1324,0.0,1.0,1,0,3,1,4.0,6,7.0,0,3.0,5.0,1920.0,3.0,1.0,180.0,5.0,5.0,2.0,0,0,112,0,0,0,3.0,0.0,1.0,0,2,2010,9.0,4.0
20,4.0,100.0,15263,1.0,1.0,0.0,3.0,0.0,4.0,0.0,4.0,1.0,2.0,0.0,2.0,5,5,1959,1959,1.0,1.0,6.0,6.0,1.0,90.0,3.0,4.0,1.0,2.0,4.0,4.0,5.0,766.0,6.0,0.0,656.0,1422.0,1.0,2.0,1.0,5.0,1675,0,0,1675,0.0,0.0,2,0,3,1,4.0,8,7.0,2,2.0,1.0,1959.0,3.0,1.0,365.0,5.0,5.0,2.0,0,132,0,0,0,0,3.0,4.0,1.0,0,5,2010,9.0,4.0
50,4.0,72.0,10632,1.0,1.0,0.0,3.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,0.0,5,3,1917,1950,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,0.0,2.0,0.0,4.0,6.0,0.0,6.0,0.0,689.0,689.0,1.0,2.0,0.0,5.0,725,499,0,1224,0.0,0.0,1,1,3,1,3.0,6,4.0,0,3.0,5.0,1917.0,3.0,1.0,180.0,1.0,1.0,0.0,0,0,248,0,0,0,3.0,4.0,1.0,0,1,2010,0.0,4.0
